Time,Value
2022-02-23 18:23:52.5,1.04083
2022-02-23 18:23:52.6,1.04619
2022-02-23 18:23:52.7,1.05131
2022-02-23 18:23:52.8,0.997451
2022-02-23 18:23:52.9,1.08762
2022-02-23 18:23:53.0,0.972107
2022-02-23 18:23:53.1,1.01402
2022-02-23 18:23:53.2,1.03717
2022-02-23 18:23:53.3,0.975518
2022-02-23 18:23:53.4,1.0072
2022-02-23 18:23:53.5,1.02377
2022-02-23 18:23:53.6,0.986241
2022-02-23 18:23:53.7,0.985023
2022-02-23 18:23:53.8,0.977955
2022-02-23 18:23:53.9,0.997695
2022-02-23 18:23:54.0,0.962359
2022-02-23 18:23:54.1,0.977955
2022-02-23 18:23:54.2,0.990871
2022-02-23 18:23:54.3,0.960897
2022-02-23 18:23:54.4,0.986485
2022-02-23 18:23:54.5,1.00866
2022-02-23 18:23:54.6,0.984048
2022-02-23 18:23:54.7,1.00038
2022-02-23 18:23:54.8,0.987947
2022-02-23 18:23:54.9,0.965283
2022-02-23 18:23:55.0,0.997939
2022-02-23 18:23:55.1,1.0089
2022-02-23 18:23:55.2,0.983317
2022-02-23 18:23:55.3,0.994039
2022-02-23 18:23:55.4,0.99867
2022-02-23 18:23:55.5,0.998182
2022-02-23 18:23:55.6,0.996476
2022-02-23 18:23:55.7,1.01548
2022-02-23 18:23:55.8,1.00159
2022-02-23 18:23:55.9,1.01134
2022-02-23 18:23:56.0,0.992577
2022-02-23 18:23:56.1,1.01427
2022-02-23 18:23:56.2,1.01963
2022-02-23 18:23:56.3,1.02304
2022-02-23 18:23:56.4,1.03425
2022-02-23 18:23:56.5,1.00452
2022-02-23 18:23:56.6,1.00671
2022-02-23 18:23:56.7,1.00939
2022-02-23 18:23:56.8,1.01427
2022-02-23 18:23:56.9,1.02816
2022-02-23 18:23:57.0,1.01548
2022-02-23 18:23:57.1,1.01768
2022-02-23 18:23:57.2,1.06471
2022-02-23 18:23:57.3,1.02548
2022-02-23 18:23:57.4,1.01548
2022-02-23 18:23:57.5,1.0323
2022-02-23 18:23:57.6,1.06569
2022-02-23 18:23:57.7,1.01841
2022-02-23 18:23:57.8,1.02012
2022-02-23 18:23:57.9,0.987703
2022-02-23 18:23:58.0,1.05618
2022-02-23 18:23:58.1,1.02621
2022-02-23 18:23:58.2,1.01695
2022-02-23 18:23:58.3,0.998426
2022-02-23 18:23:58.4,1.02328
2022-02-23 18:23:58.5,1.01305
2022-02-23 18:23:58.6,0.999157
2022-02-23 18:23:58.7,1.01987
2022-02-23 18:23:58.8,0.977468
2022-02-23 18:23:58.9,0.975031
2022-02-23 18:23:59.0,0.999888
2022-02-23 18:23:59.1,0.992577
2022-02-23 18:23:59.2,0.993552
2022-02-23 18:23:59.3,1.00696
2022-02-23 18:23:59.4,0.985754
2022-02-23 18:23:59.5,0.999157
2022-02-23 18:23:59.6,0.993552
2022-02-23 18:23:59.7,0.998426
2022-02-23 18:23:59.8,1.00622
2022-02-23 18:23:59.9,0.970645
2022-02-23 18:24:00.0,1.00915
2022-02-23 18:24:00.1,0.978199
2022-02-23 18:24:00.2,0.996233
2022-02-23 18:24:00.3,0.987703
2022-02-23 18:24:00.4,0.973813
2022-02-23 18:24:00.5,0.994039
2022-02-23 18:24:00.6,0.977712
2022-02-23 18:24:00.7,0.999157
2022-02-23 18:24:00.8,0.996233
2022-02-23 18:24:00.9,0.985023
2022-02-23 18:24:01.0,0.991602
2022-02-23 18:24:01.1,0.970888
2022-02-23 18:24:01.2,0.998182
2022-02-23 18:24:01.3,0.989165
2022-02-23 18:24:01.4,0.961628
2022-02-23 18:24:01.5,0.995258
2022-02-23 18:24:01.6,0.964308
2022-02-23 18:24:01.7,0.982829
2022-02-23 18:24:01.8,1.00647
2022-02-23 18:24:01.9,0.984048
2022-02-23 18:24:02.0,1.0111
2022-02-23 18:24:02.1,0.998913
2022-02-23 18:24:02.2,0.985997
2022-02-23 18:24:02.3,0.998913
2022-02-23 18:24:02.4,0.998913
2022-02-23 18:24:02.5,1.00476
2022-02-23 18:24:02.6,1.03059
2022-02-23 18:24:02.7,1.00111
2022-02-23 18:24:02.8,1.03474
2022-02-23 18:24:02.9,1.01402
2022-02-23 18:24:03.0,1.04278
2022-02-23 18:24:03.1,1.04643
2022-02-23 18:24:03.2,1.03888
2022-02-23 18:24:03.3,1.03279
2022-02-23 18:24:03.4,1.02158
2022-02-23 18:24:03.5,1.05204
2022-02-23 18:24:03.6,0.995989
2022-02-23 18:24:03.7,1.02791
2022-02-23 18:24:03.8,1.00403
2022-02-23 18:24:03.9,1.02645
2022-02-23 18:24:04.0,0.984048
2022-02-23 18:24:04.1,1.04424
2022-02-23 18:24:04.2,1.01402
2022-02-23 18:24:04.3,1.07495
2022-02-23 18:24:04.4,1.0362
2022-02-23 18:24:04.5,0.971863
2022-02-23 18:24:04.6,1.01914
2022-02-23 18:24:04.7,0.999157
2022-02-23 18:24:04.8,1.00306
2022-02-23 18:24:04.9,1.00184
2022-02-23 18:24:05.0,0.999888
2022-02-23 18:24:05.1,0.979174
2022-02-23 18:24:05.2,1.01768
2022-02-23 18:24:05.3,0.975031
2022-02-23 18:24:05.4,1.00988
2022-02-23 18:24:05.5,0.991602
2022-02-23 18:24:05.6,0.973082
2022-02-23 18:24:05.7,0.982829
2022-02-23 18:24:05.8,1.00647
2022-02-23 18:24:05.9,0.96772
2022-02-23 18:24:06.0,0.999157
2022-02-23 18:24:06.1,0.99672
2022-02-23 18:24:06.2,1.0128
2022-02-23 18:24:06.3,1.00452
2022-02-23 18:24:06.4,0.986241
2022-02-23 18:24:06.5,1.01402
2022-02-23 18:24:06.6,1.03888
2022-02-23 18:24:06.7,0.984292
2022-02-23 18:24:06.8,1.02743
2022-02-23 18:24:06.9,1.01743
2022-02-23 18:24:07.0,0.987947
2022-02-23 18:24:07.1,1.00915
2022-02-23 18:24:07.2,1.04765
2022-02-23 18:24:07.3,1.02572
2022-02-23 18:24:07.4,1.01987
2022-02-23 18:24:07.5,1.03206
2022-02-23 18:24:07.6,1.00452
2022-02-23 18:24:07.7,1.02255
2022-02-23 18:24:07.8,1.00038
2022-02-23 18:24:07.9,1.01695
2022-02-23 18:24:08.0,1.01475
2022-02-23 18:24:08.1,1.00696
2022-02-23 18:24:08.2,0.997207
2022-02-23 18:24:08.3,1.00671
2022-02-23 18:24:08.4,0.999401
2022-02-23 18:24:08.5,0.995258
2022-02-23 18:24:08.6,0.988922
2022-02-23 18:24:08.7,1.02426
2022-02-23 18:24:08.8,1.01524
2022-02-23 18:24:08.9,0.975762
2022-02-23 18:24:09.0,1.00769
2022-02-23 18:24:09.1,0.98088
2022-02-23 18:24:09.2,0.966502
2022-02-23 18:24:09.3,0.99672
2022-02-23 18:24:09.4,0.988922
2022-02-23 18:24:09.5,0.985266
2022-02-23 18:24:09.6,0.95651
2022-02-23 18:24:09.7,1.02962
2022-02-23 18:24:09.8,0.991115
2022-02-23 18:24:09.9,1.04546
2022-02-23 18:24:10.0,0.982586
2022-02-23 18:24:10.1,1.0089
2022-02-23 18:24:10.2,1.00208
2022-02-23 18:24:10.3,0.976493
2022-02-23 18:24:10.4,1.02304
2022-02-23 18:24:10.5,0.991115
2022-02-23 18:24:10.6,1.03522
2022-02-23 18:24:10.7,1.0111
2022-02-23 18:24:10.8,0.992821
2022-02-23 18:24:10.9,1.0111
2022-02-23 18:24:11.0,1.00622
2022-02-23 18:24:11.1,1.00744
2022-02-23 18:24:11.2,1.0167
2022-02-23 18:24:11.3,0.991846
2022-02-23 18:24:11.4,0.997695
2022-02-23 18:24:11.5,1.01963
2022-02-23 18:24:11.6,1.00964
2022-02-23 18:24:11.7,0.999888
2022-02-23 18:24:11.8,1.01232
2022-02-23 18:24:11.9,1.02572
2022-02-23 18:24:12.0,0.997939
2022-02-23 18:24:12.1,1.01914
2022-02-23 18:24:12.2,1.01329
2022-02-23 18:24:12.3,1.04205
2022-02-23 18:24:12.4,1.03352
2022-02-23 18:24:12.5,1.01914
2022-02-23 18:24:12.6,1.00013
2022-02-23 18:24:12.7,1.02767
2022-02-23 18:24:12.8,0.983317
2022-02-23 18:24:12.9,1.04497
2022-02-23 18:24:13.0,1.02085
2022-02-23 18:24:13.1,1.06642
2022-02-23 18:24:13.2,1.02791
2022-02-23 18:24:13.3,1.06106
2022-02-23 18:24:13.4,1.03961
2022-02-23 18:24:13.5,1.0167
2022-02-23 18:24:13.6,1.02743
2022-02-23 18:24:13.7,1.05301
2022-02-23 18:24:13.8,1.01622
2022-02-23 18:24:13.9,1.04595
2022-02-23 18:24:14.0,1.01817
2022-02-23 18:24:14.1,1.01061
2022-02-23 18:24:14.2,1.0167
2022-02-23 18:24:14.3,0.962846
2022-02-23 18:24:14.4,1.00476
2022-02-23 18:24:14.5,0.970157
2022-02-23 18:24:14.6,0.999401
2022-02-23 18:24:14.7,0.974787
2022-02-23 18:24:14.8,0.97893
2022-02-23 18:24:14.9,0.999401
2022-02-23 18:24:15.0,0.996476
2022-02-23 18:24:15.1,0.936771
2022-02-23 18:24:15.2,1.00988
2022-02-23 18:24:15.3,0.996964
2022-02-23 18:24:15.4,0.946031
2022-02-23 18:24:15.5,0.981611
2022-02-23 18:24:15.6,0.966502
2022-02-23 18:24:15.7,0.989165
2022-02-23 18:24:15.8,0.976006
2022-02-23 18:24:15.9,0.992577
2022-02-23 18:24:16.0,0.983561
2022-02-23 18:24:16.1,0.999888
2022-02-23 18:24:16.2,0.997451
2022-02-23 18:24:16.3,1.00842
2022-02-23 18:24:16.4,0.998913
2022-02-23 18:24:16.5,1.00159
2022-02-23 18:24:16.6,0.995258
2022-02-23 18:24:16.7,1.0323
2022-02-23 18:24:16.8,1.02304
2022-02-23 18:24:16.9,1.01622
2022-02-23 18:24:17.0,0.979174
2022-02-23 18:24:17.1,1.03669
2022-02-23 18:24:17.2,1.02645
2022-02-23 18:24:17.3,1.04887
2022-02-23 18:24:17.4,1.05033
2022-02-23 18:24:17.5,1.05375
2022-02-23 18:24:17.6,1.04375
2022-02-23 18:24:17.7,1.04229
2022-02-23 18:24:17.8,1.02986
2022-02-23 18:24:17.9,1.03303
2022-02-23 18:24:18.0,1.04034
2022-02-23 18:24:18.1,1.05058
2022-02-23 18:24:18.2,1.06398
2022-02-23 18:24:18.3,1.0535
2022-02-23 18:24:18.4,1.01817
2022-02-23 18:24:18.5,1.03937
2022-02-23 18:24:18.6,1.05204
2022-02-23 18:24:18.7,1.01865
2022-02-23 18:24:18.8,1.0401
2022-02-23 18:24:18.9,0.999401
2022-02-23 18:24:19.0,1.0401
2022-02-23 18:24:19.1,1.04083
2022-02-23 18:24:19.2,1.01037
2022-02-23 18:24:19.3,1.00647
2022-02-23 18:24:19.4,0.997939
2022-02-23 18:24:19.5,0.986972
2022-02-23 18:24:19.6,1.01597
2022-02-23 18:24:19.7,0.980636
2022-02-23 18:24:19.8,0.978687
2022-02-23 18:24:19.9,0.990384
2022-02-23 18:24:20.0,1.01305
2022-02-23 18:24:20.1,0.979661
2022-02-23 18:24:20.2,0.946031
2022-02-23 18:24:20.3,0.945787
2022-02-23 18:24:20.4,0.943838
2022-02-23 18:24:20.5,0.990628
2022-02-23 18:24:20.6,0.956266
2022-02-23 18:24:20.7,0.969182
2022-02-23 18:24:20.8,0.970157
2022-02-23 18:24:20.9,0.957241
2022-02-23 18:24:21.0,0.959922
2022-02-23 18:24:21.1,1.00793
2022-02-23 18:24:21.2,0.968939
2022-02-23 18:24:21.3,0.984779
2022-02-23 18:24:21.4,0.985997
2022-02-23 18:24:21.5,0.999888
2022-02-23 18:24:21.6,0.984535
2022-02-23 18:24:21.7,1.00159
2022-02-23 18:24:21.8,0.983561
2022-02-23 18:24:21.9,1.02889
2022-02-23 18:24:22.0,0.986729
2022-02-23 18:24:22.1,1.02304
2022-02-23 18:24:22.2,1.03108
2022-02-23 18:24:22.3,0.964308
2022-02-23 18:24:22.4,0.96309
2022-02-23 18:24:22.5,1.05764
2022-02-23 18:24:22.6,0.983804
2022-02-23 18:24:22.7,1.09225
2022-02-23 18:24:22.8,1.06276
2022-02-23 18:24:22.9,1.08494
2022-02-23 18:24:23.0,1.05935
2022-02-23 18:24:23.1,1.01524
2022-02-23 18:24:23.2,1.08494
2022-02-23 18:24:23.3,1.04278
2022-02-23 18:24:23.4,1.05838
2022-02-23 18:24:23.5,1.08713
2022-02-23 18:24:23.6,1.09566
2022-02-23 18:24:23.7,1.0496
2022-02-23 18:24:23.8,1.06398
2022-02-23 18:24:23.9,1.05082
2022-02-23 18:24:24.0,1.04278
2022-02-23 18:24:24.1,1044
2022-02-23 18:24:24.2,1.02645
2022-02-23 18:24:24.3,0.995258
2022-02-23 18:24:24.4,1.01743
2022-02-23 18:24:24.5,0.985754
2022-02-23 18:24:24.6,0.971132
2022-02-23 18:24:24.7,1.00038
2022-02-23 18:24:24.8,0.939695
2022-02-23 18:24:24.9,0.974544
2022-02-23 18:24:25.0,0.979418
2022-02-23 18:24:25.1,0.918493
2022-02-23 18:24:25.2,0.964552
2022-02-23 18:24:25.3,0.933846
2022-02-23 18:24:25.4,0.936527
2022-02-23 18:24:25.5,0.96772
2022-02-23 18:24:25.6,0.946762
2022-02-23 18:24:25.7,0.969426
2022-02-23 18:24:25.8,0.942619
2022-02-23 18:24:25.9,0.993552
2022-02-23 18:24:26.0,0.954317
2022-02-23 18:24:26.1,0.993796
2022-02-23 18:24:26.2,0.979418
2022-02-23 18:24:26.3,1.0379
2022-02-23 18:24:26.4,0.994527
2022-02-23 18:24:26.5,0.973325
2022-02-23 18:24:26.6,1.00403
2022-02-23 18:24:26.7,1.00964
2022-02-23 18:24:26.8,1.00111
2022-02-23 18:24:26.9,1.00988
2022-02-23 18:24:27.0,1.00476
2022-02-23 18:24:27.1,1.00403
2022-02-23 18:24:27.2,1.00671
2022-02-23 18:24:27.3,0.981855
2022-02-23 18:24:27.4,1.01597
2022-02-23 18:24:27.5,0.969426
2022-02-23 18:24:27.6,0.99672
2022-02-23 18:24:27.7,0.992334
2022-02-23 18:24:27.8,0.991846
2022-02-23 18:24:27.9,0.997451
2022-02-23 18:24:28.0,1.00111
2022-02-23 18:24:28.1,0.976006
2022-02-23 18:24:28.2,1.01232
2022-02-23 18:24:28.3,0.98746
2022-02-23 18:24:28.4,1.0128
2022-02-23 18:24:28.5,1.04034
2022-02-23 18:24:28.6,1.04351
2022-02-23 18:24:28.7,1.02889
2022-02-23 18:24:28.8,1.02475
2022-02-23 18:24:28.9,1.04278
2022-02-23 18:24:29.0,0.997695
2022-02-23 18:24:29.1,1.03303
2022-02-23 18:24:29.2,0.999157
2022-02-23 18:24:29.3,1.01987
2022-02-23 18:24:29.4,1.00842
2022-02-23 18:24:29.5,1.00964
2022-02-23 18:24:29.6,1.02012
2022-02-23 18:24:29.7,1.02353
2022-02-23 18:24:29.8,1.00038
2022-02-23 18:24:29.9,0.996233
2022-02-23 18:24:30.0,1.03425
2022-02-23 18:24:30.1,1.01646
2022-02-23 18:24:30.2,0.999157
2022-02-23 18:24:30.3,1.00013
2022-02-23 18:24:30.4,0.985997
2022-02-23 18:24:30.5,0.993065
2022-02-23 18:24:30.6,1.00549
2022-02-23 18:24:30.7,0.997451
2022-02-23 18:24:30.8,1.00696
2022-02-23 18:24:30.9,0.999401
2022-02-23 18:24:31.0,0.993552
2022-02-23 18:24:31.1,0.999888
2022-02-23 18:24:31.2,1.00696
2022-02-23 18:24:31.3,0.999401
2022-02-23 18:24:31.4,0.997939
2022-02-23 18:24:31.5,1.02377
2022-02-23 18:24:31.6,0.997695
2022-02-23 18:24:31.7,0.975518
2022-02-23 18:24:31.8,1.01134
2022-02-23 18:24:31.9,0.997939
2022-02-23 18:24:32.0,1.00135
2022-02-23 18:24:32.1,1.00062
2022-02-23 18:24:32.2,0.989897
2022-02-23 18:24:32.3,1.00062
2022-02-23 18:24:32.4,1.00647
2022-02-23 18:24:32.5,0.997939
2022-02-23 18:24:32.6,1.01134
2022-02-23 18:24:32.7,1.00208
2022-02-23 18:24:32.8,1.01817
2022-02-23 18:24:32.9,1.01743
2022-02-23 18:24:33.0,1.0089
2022-02-23 18:24:33.1,1.00013
2022-02-23 18:24:33.2,1.01134
2022-02-23 18:24:33.3,1.00671
2022-02-23 18:24:33.4,1.00793
2022-02-23 18:24:33.5,1.01938
2022-02-23 18:24:33.6,0.985997
2022-02-23 18:24:33.7,1.01524
2022-02-23 18:24:33.8,1.01597
2022-02-23 18:24:33.9,1.00306
2022-02-23 18:24:34.0,1.03157
2022-02-23 18:24:34.1,1.00915
2022-02-23 18:24:34.2,1.00817
2022-02-23 18:24:34.3,1.01817
2022-02-23 18:24:34.4,0.999644
2022-02-23 18:24:34.5,1.01134
2022-02-23 18:24:34.6,1.01037
2022-02-23 18:24:34.7,0.999401
2022-02-23 18:24:34.8,1.00427
2022-02-23 18:24:34.9,1.00793
2022-02-23 18:24:35.0,1.01378
2022-02-23 18:24:35.1,1.02767
2022-02-23 18:24:35.2,0.993552
2022-02-23 18:24:35.3,0.998426
2022-02-23 18:24:35.4,0.988678
2022-02-23 18:24:35.5,0.954804
2022-02-23 18:24:35.6,0.991115
2022-02-23 18:24:35.7,0.96967
2022-02-23 18:24:35.8,0.976981
2022-02-23 18:24:35.9,1.00062
2022-02-23 18:24:36.0,0.996476
2022-02-23 18:24:36.1,0.974056
2022-02-23 18:24:36.2,1.00159
2022-02-23 18:24:36.3,0.999157
2022-02-23 18:24:36.4,1.01232
2022-02-23 18:24:36.5,0.998426
2022-02-23 18:24:36.6,0.998182
2022-02-23 18:24:36.7,1.01451
2022-02-23 18:24:36.8,1.03815
2022-02-23 18:24:36.9,0.999644
2022-02-23 18:24:37.0,1.04717
2022-02-23 18:24:37.1,1.04375
2022-02-23 18:24:37.2,1.04497
2022-02-23 18:24:37.3,1.04327
2022-02-23 18:24:37.4,1.04375
2022-02-23 18:24:37.5,1.05399
2022-02-23 18:24:37.6,1.03352
2022-02-23 18:24:37.7,1.05399
2022-02-23 18:24:37.8,1.04205
2022-02-23 18:24:37.9,1.04107
2022-02-23 18:24:38.0,1.0379
2022-02-23 18:24:38.1,1.05106
2022-02-23 18:24:38.2,1.0128
2022-02-23 18:24:38.3,1.02743
2022-02-23 18:24:38.4,1.01159
2022-02-23 18:24:38.5,1.01475
2022-02-23 18:24:38.6,1.0228
2022-02-23 18:24:38.7,0.988922
2022-02-23 18:24:38.8,0.976493
2022-02-23 18:24:38.9,0.991602
2022-02-23 18:24:39.0,0.968695
2022-02-23 18:24:39.1,0.976981
2022-02-23 18:24:39.2,0.971132
2022-02-23 18:24:39.3,0.986485
2022-02-23 18:24:39.4,0.969913
2022-02-23 18:24:39.5,0.955779
2022-02-23 18:24:39.6,0.974056
2022-02-23 18:24:39.7,1.00111
2022-02-23 18:24:39.8,0.985754
2022-02-23 18:24:39.9,0.963577
2022-02-23 18:24:40.0,0.982829
2022-02-23 18:24:40.1,0.992577
2022-02-23 18:24:40.2,1.00233
2022-02-23 18:24:40.3,1.01792
2022-02-23 18:24:40.4,1.01451
2022-02-23 18:24:40.5,0.984535
2022-02-23 18:24:40.6,1.01475
2022-02-23 18:24:40.7,1.02328
2022-02-23 18:24:40.8,1015
2022-02-23 18:24:40.9,1.03157
2022-02-23 18:24:41.0,1.0362
2022-02-23 18:24:41.1,1.02816
2022-02-23 18:24:41.2,1.03401
2022-02-23 18:24:41.3,1.00769
2022-02-23 18:24:41.4,1.02353
2022-02-23 18:24:41.5,1.02206
2022-02-23 18:24:41.6,1.01963
2022-02-23 18:24:41.7,0.99867
2022-02-23 18:24:41.8,1.03839
2022-02-23 18:24:41.9,1.04156
2022-02-23 18:24:42.0,1.02255
2022-02-23 18:24:42.1,1.00208
2022-02-23 18:24:42.2,1.01573
2022-02-23 18:24:42.3,1.01622
2022-02-23 18:24:42.4,1.00501
2022-02-23 18:24:42.5,1.00842
2022-02-23 18:24:42.6,0.97893
2022-02-23 18:24:42.7,1.0245
2022-02-23 18:24:42.8,1.01402
2022-02-23 18:24:42.9,0.991115
2022-02-23 18:24:43.0,1.00866
2022-02-23 18:24:43.1,0.989409
2022-02-23 18:24:43.2,0.992577
2022-02-23 18:24:43.3,1.02718
2022-02-23 18:24:43.4,0.983561
2022-02-23 18:24:43.5,1.00939
2022-02-23 18:24:43.6,0.999888
2022-02-23 18:24:43.7,1.01354
2022-02-23 18:24:43.8,0.985997
2022-02-23 18:24:43.9,1.00842
2022-02-23 18:24:44.0,0.998182
2022-02-23 18:24:44.1,0.995502
2022-02-23 18:24:44.2,0.969182
2022-02-23 18:24:44.3,1.00696
2022-02-23 18:24:44.4,0.995014
2022-02-23 18:24:44.5,1.00159
2022-02-23 18:24:44.6,1.03059
2022-02-23 18:24:44.7,1.04741
2022-02-23 18:24:44.8,0.976493
2022-02-23 18:24:44.9,0.999157
2022-02-23 18:24:45.0,1.01183
2022-02-23 18:24:45.1,0.984779
2022-02-23 18:24:45.2,0.994771
2022-02-23 18:24:45.3,1.00744
2022-02-23 18:24:45.4,1.05862
2022-02-23 18:24:45.5,0.982098
2022-02-23 18:24:45.6,1.0362
2022-02-23 18:24:45.7,0.99867
2022-02-23 18:24:45.8,1.01963
2022-02-23 18:24:45.9,1.02669
2022-02-23 18:24:46.0,1.01646
2022-02-23 18:24:46.1,1.00671
2022-02-23 18:24:46.2,1.02548
2022-02-23 18:24:46.3,0.997207
2022-02-23 18:24:46.4,1.01548
2022-02-23 18:24:46.5,0.996964
2022-02-23 18:24:46.6,0.999401
2022-02-23 18:24:46.7,1.00086
2022-02-23 18:24:46.8,1.01354
2022-02-23 18:24:46.9,0.995989
2022-02-23 18:24:47.0,0.969913
2022-02-23 18:24:47.1,1.0323
2022-02-23 18:24:47.2,0.96309
2022-02-23 18:24:47.3,0.998182
2022-02-23 18:24:47.4,0.979905
2022-02-23 18:24:47.5,1.02426
2022-02-23 18:24:47.6,0.999644
2022-02-23 18:24:47.7,1.04107
2022-02-23 18:24:47.8,1.00476
2022-02-23 18:24:47.9,1.00842
2022-02-23 18:24:48.0,1.01378
2022-02-23 18:24:48.1,1.01963
2022-02-23 18:24:48.2,1.01451
2022-02-23 18:24:48.3,1.06934
2022-02-23 18:24:48.4,1.03766
2022-02-23 18:24:48.5,1.01695
2022-02-23 18:24:48.6,1.02572
2022-02-23 18:24:48.7,1.02938
2022-02-23 18:24:48.8,1.02621
2022-02-23 18:24:48.9,1.01037
2022-02-23 18:24:49.0,1.03937
2022-02-23 18:24:49.1,1.02694
2022-02-23 18:24:49.2,1.02767
2022-02-23 18:24:49.3,1.02913
2022-02-23 18:24:49.4,1.00988
2022-02-23 18:24:49.5,1.01037
2022-02-23 18:24:49.6,0.988678
2022-02-23 18:24:49.7,0.997451
2022-02-23 18:24:49.8,0.986729
2022-02-23 18:24:49.9,0.962846
2022-02-23 18:24:50.0,0.998182
2022-02-23 18:24:50.1,0.972838
2022-02-23 18:24:50.2,0.978687
2022-02-23 18:24:50.3,0.891443
2022-02-23 18:24:50.4,1.02085
2022-02-23 18:24:50.5,0.956266
2022-02-23 18:24:50.6,0.968451
2022-02-23 18:24:50.7,0.980149
2022-02-23 18:24:50.8,1.01573
2022-02-23 18:24:50.9,0.972594
2022-02-23 18:24:51.0,0.984779
2022-02-23 18:24:51.1,0.998913
2022-02-23 18:24:51.2,0.958703
2022-02-23 18:24:51.3,1.01012
2022-02-23 18:24:51.4,0.998913
2022-02-23 18:24:51.5,0.984779
2022-02-23 18:24:51.6,1.00574
2022-02-23 18:24:51.7,0.975762
2022-02-23 18:24:51.8,1.01622
2022-02-23 18:24:51.9,1.03376
2022-02-23 18:24:52.0,1.01841
2022-02-23 18:24:52.1,1.01719
2022-02-23 18:24:52.2,1.03254
2022-02-23 18:24:52.3,1.03522
2022-02-23 18:24:52.4,0.98551
2022-02-23 18:24:52.5,1.05618
2022-02-23 18:24:52.6,1.04034
2022-02-23 18:24:52.7,1.02621
2022-02-23 18:24:52.8,1.04522
2022-02-23 18:24:52.9,1.03547
2022-02-23 18:24:53.0,1.03254
2022-02-23 18:24:53.1,1.0669
2022-02-23 18:24:53.2,1.03742
2022-02-23 18:24:53.3,1.03035
2022-02-23 18:24:53.4,1.02938
2022-02-23 18:24:53.5,1.02426
2022-02-23 18:24:53.6,0.998913
2022-02-23 18:24:53.7,1.01037
2022-02-23 18:24:53.8,1.03279
2022-02-23 18:24:53.9,0.982829
2022-02-23 18:24:54.0,0.981855
2022-02-23 18:24:54.1,1.01012
2022-02-23 18:24:54.2,0.972594
2022-02-23 18:24:54.3,0.957972
2022-02-23 18:24:54.4,0.982829
2022-02-23 18:24:54.5,0.943594
2022-02-23 18:24:54.6,0.990384
2022-02-23 18:24:54.7,0.920687
2022-02-23 18:24:54.8,0.963821
2022-02-23 18:24:54.9,0.943107
2022-02-23 18:24:55.0,0.958216
2022-02-23 18:24:55.1,0.947981
2022-02-23 18:24:55.2,0.977224
2022-02-23 18:24:55.3,0.981855
2022-02-23 18:24:55.4,1.00257
2022-02-23 18:24:55.5,0.944569
2022-02-23 18:24:55.6,1.00769
2022-02-23 18:24:55.7,1.00013
2022-02-23 18:24:55.8,0.99209
2022-02-23 18:24:55.9,0.978687
2022-02-23 18:24:56.0,1.02377
2022-02-23 18:24:56.1,1.02182
2022-02-23 18:24:56.2,1.03766
2022-02-23 18:24:56.3,1.06983
2022-02-23 18:24:56.4,1.02523
2022-02-23 18:24:56.5,1.06642
2022-02-23 18:24:56.6,1.0652
2022-02-23 18:24:56.7,1.09396
2022-02-23 18:24:56.8,1.04156
2022-02-23 18:24:56.9,1.08738
2022-02-23 18:24:57.0,1044
2022-02-23 18:24:57.1,1.05911
2022-02-23 18:24:57.2,1.04034
2022-02-23 18:24:57.3,1.03571
2022-02-23 18:24:57.4,1.03133
2022-02-23 18:24:57.5,1.05545
2022-02-23 18:24:57.6,1.04327
2022-02-23 18:24:57.7,0.970888
2022-02-23 18:24:57.8,1.0111
2022-02-23 18:24:57.9,0.984048
2022-02-23 18:24:58.0,1.00427
2022-02-23 18:24:58.1,0.971376
2022-02-23 18:24:58.2,0.974544
2022-02-23 18:24:58.3,0.965771
2022-02-23 18:24:58.4,0.961628
2022-02-23 18:24:58.5,0.975762
2022-02-23 18:24:58.6,0.948956
2022-02-23 18:24:58.7,0.955779
2022-02-23 18:24:58.8,0.973569
2022-02-23 18:24:58.9,0.908258
2022-02-23 18:24:59.0,0.98551
2022-02-23 18:24:59.1,0.984292
2022-02-23 18:24:59.2,0.982098
2022-02-23 18:24:59.3,1.03181
2022-02-23 18:24:59.4,1.02621
2022-02-23 18:24:59.5,0.994771
2022-02-23 18:24:59.6,1.02499
2022-02-23 18:24:59.7,1.02767
2022-02-23 18:24:59.8,1.01695
2022-02-23 18:24:59.9,1.04229
2022-02-23 18:25:00.0,1.05375
2022-02-23 18:25:00.1,1.01256
2022-02-23 18:25:00.2,1.04911
2022-02-23 18:25:00.3,1.04522
2022-02-23 18:25:00.4,1.04741
2022-02-23 18:25:00.5,1.05375
2022-02-23 18:25:00.6,1.01402
2022-02-23 18:25:00.7,1.03839
2022-02-23 18:25:00.8,1.01841
2022-02-23 18:25:00.9,0.978687
2022-02-23 18:25:01.0,1.02986
2022-02-23 18:25:01.1,0.999157
2022-02-23 18:25:01.2,0.993308
2022-02-23 18:25:01.3,1.0167
2022-02-23 18:25:01.4,0.945787
2022-02-23 18:25:01.5,1.00769
2022-02-23 18:25:01.6,0.951149
2022-02-23 18:25:01.7,0.999888
2022-02-23 18:25:01.8,0.929947
2022-02-23 18:25:01.9,0.989897
2022-02-23 18:25:02.0,0.98088
2022-02-23 18:25:02.1,0.966745
2022-02-23 18:25:02.2,0.981855
2022-02-23 18:25:02.3,0.931653
2022-02-23 18:25:02.4,0.971863
